"003537","支那史上の偉人（孔子と孔明）","しなしじょうのいじん（こうしとこうめい）","しなししようのいしんこうしとこうめい","","","","","NDC 222","旧字旧仮名","なし",2001-12-12,2014-09-17,"https://www.aozora.gr.jp/cards/000372/card3537.html","000372","桑原","隲蔵","くわばら","じつぞう","くわはら","しつそう","Kuwabara","Jitsuzo","著者","1871-01-27","1931-05-24","なし","桑原隲藏全集　第一卷　東洋史説苑","岩波書店","1968（昭和43）年2月13日","1968（昭和43）年2月13日","1968（昭和43）年2月13日","東洋史説苑","","1927（昭和2）年5月10日","","","","","","","","","はまなかひとし","菅野朋子","https://www.aozora.gr.jp/cards/000372/files/3537_ruby_5926.zip","2004-02-20","ShiftJIS","JIS X 0208","3","https://www.aozora.gr.jp/cards/000372/files/3537_14875.html","2004-02-20","ShiftJIS","JIS X 0208","0"
"004314","東西交通史上より観たる日本の開発","とうざいこうつうしじょうよりみたるにほんのかいはつ","とうさいこうつうししようよりみたるにほんのかいはつ","","","","「開國文化」1929（昭和4）年11月","NDC 222","旧字旧仮名","なし",2002-03-04,2014-09-17,"https://www.aozora.gr.jp/cards/000372/card4314.html","000372","桑原","隲蔵","くわばら","じつぞう","くわはら","しつそう","Kuwabara","Jitsuzo","著者","1871-01-27","1931-05-24","なし","桑原隲藏全集　第一卷　東洋史説苑","岩波書店","1968（昭和43）年2月13日","1968（昭和43）年2月13日","1968（昭和43）年2月13日","","","","","","","","","","","","はまなかひとし","菅野朋子","https://www.aozora.gr.jp/cards/000372/files/4314_ruby_6218.zip","2007-07-20","ShiftJIS","JIS X 0208","4","https://www.aozora.gr.jp/cards/000372/files/4314_14884.html","2004-03-29","ShiftJIS","JIS X 0208","1"
"003667","歴史上より観たる南支那の開発","れきしじょうよりみたるみなみしなのかいはつ","れきししようよりみたるみなみしなのかいはつ","","","","「雄辯　第十卷第五號」1919（大正8）年4月","NDC 222","旧字旧仮名","なし",2002-02-26,2014-09-17,"https://www.aozora.gr.jp/cards/000372/card3667.html","000372","桑原","隲蔵","くわばら","じつぞう","くわはら","しつそう","Kuwabara","Jitsuzo","著者","1871-01-27","1931-05-24","なし","桑原隲藏全集　第一卷　東洋史説苑","岩波書店","1968（昭和43）年2月13日","1968（昭和43）年2月13日","1968（昭和43）年2月13日","東洋史説苑","弘文堂","1927（昭和2）年5月10日","","","","","","","","","はまなかひとし","菅野朋子","https://www.aozora.gr.jp/cards/000372/files/3667_ruby_6212.zip","2004-02-22","ShiftJIS","JIS X 0208","1","https://www.aozora.gr.jp/cards/000372/files/3667_14888.html","2004-02-22","ShiftJIS","JIS X 0208","0"
"058129","赤い婚礼","あかいこんれい","あかいこんれい","","","Red Bridal","","NDC 933","新字新仮名","あり",2017-01-18,2022-04-25,"https://www.aozora.gr.jp/cards/000258/card58129.html","000258","小泉","八雲","こいずみ","やくも","こいすみ","やくも","Koizumi","Yakumo","著者","1850-06-27","1904-09-26","なし","","","","","","","","","","","","","","","","","林田清明","","https://www.aozora.gr.jp/cards/000258/files/58129_ruby_60565.zip","2022-04-25","ShiftJIS","JIS X 0208","3","https://www.aozora.gr.jp/cards/000258/files/58129_60566.html","2022-04-20","ShiftJIS","JIS X 0208","2"
"062443","銀河のロマンス","ぎんがのロマンス","きんかのろまんす","（「天の河縁起」「天の川綺譚」）","（「あまのがわえんぎ」「あまのがわきたん」）","THE ROMANCE OF THE MILKY WAY","","","新字新仮名","あり",2023-09-26,2023-09-19,"https://www.aozora.gr.jp/cards/000258/card62443.html","000258","小泉","八雲","こいずみ","やくも","こいすみ","やくも","Koizumi","Yakumo","著者","1850-06-27","1904-09-26","なし","","","","","","","","","","","","","","","","","林田清明","","https://www.aozora.gr.jp/cards/000258/files/62443_ruby_77581.zip","2023-08-29","ShiftJIS","JIS X 0208","0","https://www.aozora.gr.jp/cards/000258/files/62443_77582.html","2023-08-29","ShiftJIS","JIS X 0208","0"
"003508","雁坂越","かりさかごえ","かりさかこえ","","","","","NDC 913","新字新仮名","なし",2001-10-02,2014-09-17,"https://www.aozora.gr.jp/cards/000051/card3508.html","000051","幸田","露伴","こうだ","ろはん","こうた","ろはん","Koda","Rohan","著者","1867-08-20","1947-07-30","なし","ちくま日本文学全集　幸田露伴","筑摩書房","1992（平成4）年3月20日","","","露伴全集","岩波書店","","","","","","","","","","kompass","林幸雄","https://www.aozora.gr.jp/cards/000051/files/3508_ruby_4030.zip","2003-12-21","ShiftJIS","JIS X 0208","1","https://www.aozora.gr.jp/cards/000051/files/3508_14080.html","2003-12-21","ShiftJIS","JIS X 0208","0"
"004620","東西伊呂波短歌評釈","とうざいいろはたんかひょうしゃく","とうさいいろはたんかひようしやく","","","","","NDC 798 914","新字旧仮名","なし",2002-12-21,2014-09-17,"https://www.aozora.gr.jp/cards/000051/card4620.html","000051","幸田","露伴","こうだ","ろはん","こうた","ろはん","Koda","Rohan","著者","1867-08-20","1947-07-30","なし","日本の名随筆70　語","作品社","1988（昭和63）年8月25日","1992（平成4）年4月10日 第7刷","","露伴随筆　第二冊","岩波書店","1983（昭和58）年4月","","","","","","","","","渡邉つよし","門田裕志","https://www.aozora.gr.jp/cards/000051/files/4620_ruby_7776.zip","2002-12-04","ShiftJIS","JIS X 0208","1","https://www.aozora.gr.jp/cards/000051/files/4620_7952.html","2002-12-04","ShiftJIS","JIS X 0208","0"
"001459","闘争","とうそう","とうそう","","","","「新青年」1929（昭和4）年5月号","NDC 913","新字新仮名","なし",2005-12-22,2014-09-18,"https://www.aozora.gr.jp/cards/000262/card1459.html","000262","小酒井","不木","こざかい","ふぼく","こさかい","ふほく","Kosakai","Fuboku","著者","1890-10-08","1929-04-01","なし","日本探偵小説全集1　黒岩涙香　小酒井不木　甲賀三郎集","創元推理文庫、東京創元社","1984（昭和59）年12月21日","1996（平成8）年8月2日8版","1994（平成6）年3月4日7版","","","","","","","","","","","","土屋隆","川山隆","https://www.aozora.gr.jp/cards/000262/files/1459_ruby_19474.zip","2005-11-24","ShiftJIS","JIS X 0208","0","https://www.aozora.gr.jp/cards/000262/files/1459_20558.html","2005-11-24","ShiftJIS","JIS X 0208","0"
"043684","独房","どくぼう","とくほう","","","","「中央公論　夏期特集号」中央公論社、1931（昭和6）年7月","NDC 913","新字新仮名","なし",2007-01-13,2014-09-21,"https://www.aozora.gr.jp/cards/000156/card43684.html","000156","小林","多喜二","こばやし","たきじ","こはやし","たきし","Kobayashi","Takiji","著者","1903-10-13","1933-02-20","なし","工場細胞","新日本文庫、新日本出版","1978（昭和53）年2月25日","1978（昭和53）年2月25日初版","1982（昭和57）年12月105日第2版","","","","","","","","","","","","細見祐司","林幸雄","https://www.aozora.gr.jp/cards/000156/files/43684_ruby_24734.zip","2006-12-24","ShiftJIS","JIS X 0208","0","https://www.aozora.gr.jp/cards/000156/files/43684_25187.html","2006-12-24","ShiftJIS","JIS X 0208","0"
"043175","安吾巷談","あんごこうだん","あんここうたん","04 今日われ競輪す","04 きょうわれけいりんす","","「文藝春秋　第二八巻第四号」1950（昭和25）年4月1日","NDC 914","新字新仮名","なし",2006-02-07,2014-09-18,"https://www.aozora.gr.jp/cards/001095/card43175.html","001095","坂口","安吾","さかぐち","あんご","さかくち","あんこ","Sakaguchi","Ango","著者","1906-10-20","1955-02-17","なし","坂口安吾全集　08","筑摩書房","1998（平成10）年9月20日","1998（平成10）年9月20日初版第1刷","1998（平成10）年9月20日初版第1刷","文藝春秋　第二八巻第四号","","1950（昭和25）年4月1日","","","","","","","","","tatsuki","宮元淳一","https://www.aozora.gr.jp/cards/001095/files/43175_ruby_21375.zip","2006-01-10","ShiftJIS","JIS X 0208","0","https://www.aozora.gr.jp/cards/001095/files/43175_21387.html","2006-01-10","ShiftJIS","JIS X 0208","0"
